id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14323525,Crosstown Small room Downtown Vancouver 2,15535422,Anthony,,Downtown,49.27956,-123.10845,Private room,99,1,178,2022-12-08,2.31,4,138,45,21-180711
14341031,One Bedroom Townhouse in Chinatown,87829724,Spencer,,Downtown,49.27539,-123.10009,Entire home/apt,150,4,38,2019-10-10,0.55,1,0,0,19-161142
14419998,Thomas Crawford House,9575419,Elana & Claudio,,Downtown Eastside,49.27729,-123.08774,Entire home/apt,125,30,85,2022-11-30,1.12,4,249,5,
14505465,Central 2 Storey Loft - Spacious 2BR + Parking,5397771,Ludi,,Strathcona,49.27671,-123.09865,Entire home/apt,141,2,111,2020-03-08,1.45,1,0,0,20-162129
14524029,Cozy 1 Bdrm near Hospitals & Downtown,83812330,Brenda,,South Cambie,49.25442,-123.12548,Entire home/apt,101,3,96,2022-12-09,1.26,2,34,14,22-156430
14535292,Vancouver for Vegetarians (Entire home),74168621,Vesanto,,Kensington-Cedar Cottage,49.23942,-123.07083,Entire home/apt,125,4,15,2019-07-29,0.23,1,0,0,20-159736
14538753,Private 2 Bedroom Garden Suite,10680381,Sarah & Patrick,,Kensington-Cedar Cottage,49.25423,-123.08951,Entire home/apt,164,4,221,2022-11-09,2.87,1,228,17,22-155946
14547306,Vancouver Point Grey 3  bedroom suite.,89750541,Katriina,,West Point Grey,49.2614,-123.20698,Entire home/apt,148,2,82,2022-11-20,1.07,1,4,19,22-156889
14555310,Designer’s Apartment in cozy walkable community,2140783,Hande,,Grandview-Woodland,49.27524,-123.07223,Entire home/apt,95,30,172,2022-08-25,2.24,2,126,6,22-102605
14567822,"Bright, spacious, convenient location Vancouver.",219431,Damien,,Renfrew-Collingwood,49.23575,-123.0271,Entire home/apt,110,30,2,2022-03-06,0.14,2,224,1,
14569204,Brand new place in the hippest hood,162896,Vanessa,,Mount Pleasant,49.2697,-123.10152,Entire home/apt,115,30,64,2021-12-06,0.84,2,89,0,20-114232
14570210,Walk to Commercial Drive Skytrain,8481351,M,,Kensington-Cedar Cottage,49.25758,-123.06673,Entire home/apt,88,3,349,2022-12-03,4.57,1,35,50,23-156662
14595350,Quiet and spacious condo one block from the beach,90536019,Katherine,,Kitsilano,49.2715928,-123.1610614,Entire home/apt,163,2,9,2022-10-16,1.93,1,114,9,2256315
14607432,East-Vancouver Garden Suite,16809954,Jenn,,Kensington-Cedar Cottage,49.23913,-123.08451,Entire home/apt,75,30,30,2022-11-06,0.42,1,157,7,
14613217,Modern + Unique Loft Living // Central location,8642328,Bridget,,Mount Pleasant,49.26716,-123.09803,Entire home/apt,235,3,95,2022-10-23,1.25,1,258,22,23-156376
14616229,Private Rm + bath  in Stylish Country home by UBC,79379,Pushpa,,West Point Grey,49.26192,-123.21326,Private room,192,30,12,2022-07-10,0.29,4,179,1,20-160837
14674413,Private 1 Bdrm Suite Off Uber Hip Main Street,836376,Stacy,,Riley Park,49.24743,-123.09525,Entire home/apt,85,31,30,2021-12-19,0.39,1,0,1,18-596501
14688071,VGH Vancouver 3 bdrm w Hot Tub 5 mins to Downtown,8086853,Michi,,South Cambie,49.25332,-123.12309,Entire home/apt,495,2,16,2022-08-01,0.21,1,175,1,22-265418
14710981,Artistic Condo w/ Garden Patio near Downtown,5656886,Brandi,,Kensington-Cedar Cottage,49.261,-123.0761,Entire home/apt,131,2,40,2022-10-22,0.53,2,74,5,18-610718
14711719,"Downtown Vancouver Yaletown: seawall, shops, food",89151601,Yashina,,Downtown,49.27618,-123.12744,Entire home/apt,130,30,19,2022-10-25,0.25,1,218,4,
14724594,Trendy Yaletown 1 Bdrm with Parking (M1),23977001,Emma,,Downtown,49.27497,-123.11716,Entire home/apt,160,30,27,2022-06-28,0.36,12,317,3,
14752363,Vine & Balsam,6354229,Glenn,,Kitsilano,49.26546,-123.15998,Entire home/apt,499,2,93,2022-10-10,2.13,1,38,24,22-156659
14775158,Tropical Vibe 1 (Private Room),39040533,Karen,,Sunset,49.22051,-123.0856,Private room,54,1,484,2022-11-11,6.96,1,112,101,22-156010
14787418,Delightful.  Handy location.  2 bdrm in Kits,2789764,John,,Kitsilano,49.26446,-123.18001,Private room,158,1,203,2022-12-08,2.73,1,139,34,23-156619
14802240,HUGE 1 Bedroom+Office in DT(Yaletown) with Parking,40655499,Alicia,,Downtown,49.2784,-123.12063,Entire home/apt,128,30,6,2022-10-02,0.08,1,0,2,
14809328,Bright and renovated garden suite in Fraserhood,82378240,Sarah,,Kensington-Cedar Cottage,49.24911,-123.07706,Entire home/apt,150,3,256,2022-11-22,3.36,1,38,39,22-156200
14831562,Lovely room,92655648,Lucy,,Victoria-Fraserview,49.21255,-123.0574,Private room,69,1,94,2022-10-16,1.24,3,324,46,22-155935
14831774,Charming room,92655648,Lucy,,Victoria-Fraserview,49.21121,-123.05598,Private room,49,1,96,2022-11-17,1.26,3,13,19,22-155935
14836915,Bright in the heart of Kitsilano- 6 month rental,6321566,Marni,,Kitsilano,49.2614,-123.15827,Entire home/apt,483,1,12,2018-05-07,0.16,1,221,0,19-199226
14843816,Ultra Clean Modern Upscale New Condo - Robson St,92898238,Diane,,Downtown,49.28109,-123.11987,Entire home/apt,199,90,6,2017-09-16,0.08,1,90,0,
14844498,Central Living New Clean Upscale 1 BR by Yaletown!,92905651,Banan,,Downtown,49.28226,-123.1192,Entire home/apt,189,30,12,2017-10-16,0.17,1,83,0,
14856847,BigHouseBy Commercial Dr Sky Train 3Mnt Downtown,79403774,Aihua,,Kensington-Cedar Cottage,49.2593,-123.05971,Private room,90,30,278,2022-11-13,3.65,3,337,15,20-161117
14858791,Luxury Modern Coal Harbour Apartment 2Beds + 1Bath,54751193,Vish,,Downtown,49.2864,-123.12285,Entire home/apt,132,29,72,2022-10-31,0.95,1,178,3,22-198873
14884981,Clean and Simple Room,32389320,Charlene,,Marpole,49.21586,-123.12532,Private room,47,1,214,2020-03-13,2.81,1,0,0,18-561577
14887513,"Private, Spacious & Sparkling Clean.  Near transit",71759229,Stephen,,Hastings-Sunrise,49.26612,-123.03956,Entire home/apt,104,4,249,2022-11-10,3.29,1,69,24,23-156524
14929609,"Kits Beach! Big one bedroom top floor, sleeps 3-4",93854755,Geraldine,,Kitsilano,49.26605,-123.15106,Entire home/apt,100,30,47,2022-06-06,0.62,1,124,1,
14946886,Quiet Mt. Pleasant Character Duplex,25104956,James,,Mount Pleasant,49.25938,-123.10424,Entire home/apt,89,2,35,2019-02-18,0.46,1,0,0,18-568221
14992464,Heart of YALETOWN,94520575,Richard,,Downtown,49.27775,-123.12325,Entire home/apt,207,3,94,2022-10-23,1.42,1,164,21,22-156392
15008574,Between the Beach and Broadway,82695760,Sandra,,Kitsilano,49.26774,-123.17773,Entire home/apt,95,4,137,2022-11-30,1.81,1,41,23,22-156038
15022825,"Cozy, Spacious and Modern 1 Bedroom Accommodation",94830625,Ricki,,Grandview-Woodland,49.26643,-123.05809,Entire home/apt,250,5,99,2022-09-29,1.36,1,170,16,22-156282
15037603,Private Garden Sanctuary on 'The Drive',3045173,Noa&Rafi,,Grandview-Woodland,49.27369,-123.06303,Entire home/apt,110,2,243,2022-11-27,3.22,1,158,43,22-156117
15040167,Furnished 2 BDRM Coach House,29412479,SIV Executive Properties,,Riley Park,49.25113,-123.11466,Entire home/apt,117,30,11,2022-08-03,0.15,8,275,2,
15041985,Private Unit in a residential neighborhood,95032721,Richard And Betty,,Renfrew-Collingwood,49.25377,-123.04513,Entire home/apt,109,2,68,2022-10-23,0.90,1,344,24,22-156879
15043236,Jessie Crawford's Attic,9575419,Elana & Claudio,,Downtown Eastside,49.27926,-123.08715,Entire home/apt,120,30,108,2022-11-10,1.43,4,313,7,
15058838,Local living! Commercial Dr studio w/easy transit,18554515,Dan,,Kensington-Cedar Cottage,49.25489,-123.07461,Entire home/apt,123,3,52,2019-10-22,0.93,1,0,0,19-161330
15111957,Cozy Room,92655648,Lucy,,Victoria-Fraserview,49.21308,-123.05564,Private room,69,1,58,2022-07-28,0.77,3,313,1,22-1559356
15147197,"Hidden gem close to the beach, small cozy studio.",95795020,Traci,,Kitsilano,49.26531,-123.16218,Entire home/apt,111,1,356,2022-12-06,4.72,1,41,100,18-549618
15160387,132 YALETOWN PARK / FOR EXTENDED 3 MONTH STAY!,600607,Martello,,Downtown,49.27775,-123.11741,Entire home/apt,87,90,4,2021-12-11,0.06,37,0,1,
15161567,"Studio apartment, central Vancouver location",96195325,Tara,,Shaughnessy,49.23582,-123.12859,Entire home/apt,55,30,57,2018-08-30,0.79,1,153,0,
15164422,Comfy Delight near Downtown/Skytrain,90158072,Tony & Annette,,Renfrew-Collingwood,49.26174,-123.04726,Private room,75,1,111,2022-10-21,1.49,3,278,16,23-156313
15197174,Cozy Studio in Mount Pleasant,14520654,David,,Mount Pleasant,49.26143,-123.10964,Entire home/apt,95,3,311,2022-12-09,4.13,1,27,59,22-156385
15255610,Central Bright 1Bed in Mt. Pleasant - 30 day min.,96891995,Sara,,Mount Pleasant,49.26065,-123.09872,Entire home/apt,65,30,3,2018-08-16,0.04,1,0,0,
15260043,Robson St Modern Luxe Condo by Vancouver Library,29968014,Michael,,Downtown,49.27947,-123.11835,Entire home/apt,125,30,31,2022-11-07,0.41,1,139,7,
15267634,CLEAN & QUIET Downtown Dreamville,53608620,Natasha,,Downtown,49.28009,-123.12695,Entire home/apt,400,3,99,2022-09-04,1.31,1,0,4,21-158873
15272120,Beautiful Coach House in Perfect Location,97168167,Mike,,South Cambie,49.25175,-123.11925,Entire home/apt,275,30,16,2021-05-01,0.21,1,187,0,
15280784,Condo overlooking the heart of Downtown Vancouver,2079660,Kenny,,Downtown,49.27952,-123.12024,Entire home/apt,125,80,2,2017-06-25,0.03,1,89,0,
15287755,Gorgeous New Panoramic Water View Executive Suite,34906299,Lilian,,Downtown,49.28012,-123.11419,Entire home/apt,1806,30,7,2019-11-23,0.10,6,364,0,18-605932
15288267,Granville Street Gem 1Bed + Parking (B2),23977001,Emma,,Downtown,49.27629,-123.12508,Entire home/apt,144,30,16,2022-09-21,0.22,12,280,3,
15300175,Downtown central spacious apartment,47463341,John,,Downtown,49.28484,-123.11437,Private room,99,1,1,2016-10-01,0.01,1,0,0,Exempt
15312395,2 bedroom garden level Dunbar- Jericho Beach,97541929,Joelly,,Dunbar Southlands,49.2543,-123.19622,Entire home/apt,146,30,54,2022-08-28,0.75,2,257,2,19-162750
15321958,In the heart of Vancouver,2868175,Espirito Santo,,Kitsilano,49.26321,-123.16329,Private room,70,30,45,2022-07-03,0.64,3,173,2,
15329853,"TRANSIT NEARBY,CONVIENIENT LOCATION,HUGE SPACE!!!",36840363,Steven,,Renfrew-Collingwood,49.25117,-123.05318,Entire home/apt,225,1,156,2022-11-10,2.08,1,304,36,22-156176
15330197,Yaletown Lux Park View+Concierge+Gym+Rooftop Patio,7411420,Michael,,Downtown,49.279205,-123.117622,Entire home/apt,349,30,28,2022-08-31,0.39,1,315,6,
15363953,Awesome in Vancouver,2868175,Espirito Santo,,Kitsilano,49.26346,-123.16109,Private room,71,30,32,2019-04-25,0.45,3,217,0,
15424088,Boutique Suites - King room,2693243,John,,Downtown,49.2849,-123.11725,Entire home/apt,141,1,64,2021-12-29,0.86,5,0,3,Exempt
15471901,Heart of Downtown Yaletown Vancouver Hornby Studio,80571916,Alya,,Downtown,49.2775,-123.13086,Entire home/apt,119,31,59,2022-07-30,0.80,3,223,2,
15481083,Spacious Kitsilano 1 Bedroom (Sleeps 4),43606470,Lawrence,,Kitsilano,49.26244,-123.15148,Entire home/apt,121,30,44,2022-10-30,0.59,1,0,3,
15504479,Lovely 1BR Apartment / Free Parking,85391618,Harkamal,,Downtown,49.274548,-123.127823,Entire home/apt,126,1,43,2022-12-04,5.04,1,52,43,22-201412
15541440,Private room w/ a queen size  bed in Chinatown,20279743,Haroon,,Downtown Eastside,49.28161,-123.10181,Private room,100,2,47,2022-11-29,1.10,1,127,29,894144
15542567,"2 bedroom Garden suite in Kitsilano , 5 ppl",6425673,Suzanne,,Kitsilano,49.27017,-123.15711,Entire home/apt,197,2,254,2022-12-04,3.48,1,10,49,22-156499
15555062,Bright & Cozy Private Bed/Bath in Mount Pleasant!,89955352,Carrie,,Riley Park,49.23953,-123.10087,Private room,96,2,103,2019-08-13,1.39,1,78,0,18-574932
19984705,Beautiful Loft in the heart of Gastown,15897416,Matthew,,Downtown Eastside,49.28389,-123.10265,Entire home/apt,179,4,144,2022-10-18,2.20,2,141,13,22-156462
20002260,Garden Suite for large group,141955126,Rachel,,Oakridge,49.23272,-123.13075,Entire home/apt,200,2,8,2018-08-20,0.12,1,0,0,18-592031
20040056,"Very Cozy, Very Home-like, near PNE",40840488,Maret,,Hastings-Sunrise,49.28483,-123.04634,Private room,38,5,5,2018-08-29,0.08,2,0,0,22-156028
20073140,DROPLET teardrop trailer,9952040,Pascal,,West End,49.28435,-123.13874,Entire home/apt,112,2,24,2020-10-04,0.38,1,365,0,Exempt
20088165,East Van Oasis,6939645,Lisa,,Grandview-Woodland,49.28097,-123.06788,Private room,41,4,81,2020-01-04,1.24,1,0,0,19-162291
20090741,Gorgeous luxury 1 bedroom + den DOWNTOWN Vancouver,134758907,Vida,,Downtown,49.29373,-123.13452,Entire home/apt,75,30,6,2022-10-12,0.11,11,0,2,
20093556,Vancouver Oasis,2729297,Mark,,Kensington-Cedar Cottage,49.24811,-123.0798,Entire home/apt,195,3,69,2022-11-05,1.08,1,286,27,23-156335
20095858,New Urban Modern Main St Coach House StreetParking,47192202,Alan  Shirley Pinky,,Riley Park,49.24404,-123.10111,Entire home/apt,112,2,134,2022-10-23,2.06,1,85,17,22-156928
20136427,"UBC Langara Emily Carr Student House, Room A",69139395,Lisa Matt,,Riley Park,49.23527,-123.09903,Private room,31,60,5,2020-09-30,0.08,2,81,0,
