stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
49.160706,55659,-122.856787,5714,,,,Northbound 132 St @ Shakespeare Place,0,BUS ZN
49.155731,55658,-122.856726,5713,,,,Northbound 132 St @ 84 Ave,0,BUS ZN
49.152928,55657,-122.856727,5712,,,,Northbound 132 St @ 82A Ave,0,BUS ZN
49.151125,55656,-122.856702,5711,,,,Northbound 132 St @ 81A Ave,0,BUS ZN
49.148507,55655,-122.856704,5710,,,,Northbound 132 St @ 80 Ave,0,BUS ZN
49.263101,50920,-123.105291,928,,,,Westbound W Broadway @ Ontario St,0,BUS ZN
49.19845,61288,-122.778802,11489,,,,Southbound 160 St @ 108 Ave,0,BUS ZN
49.200713,61497,-122.785073,11487,,,,Northbound 157A St @ 10900 Block,0,BUS ZN
49.289693,50628,-123.132542,11485,,,,Westbound Robson St @ Cardero St,0,BUS ZN
49.288152,50627,-123.130152,11484,,,,Westbound Robson St @ Broughton St,0,BUS ZN
49.286249,50626,-123.127216,11483,,,,Westbound Robson St @ Bute St,0,BUS ZN
49.283556,50624,-123.123086,11481,,,,Westbound Robson St @ Burrard St,0,BUS ZN
49.285774,50614,-123.126771,11480,,,,Eastbound Robson St @ Bute St,0,BUS ZN
49.263212,50921,-123.109868,929,,,,Westbound W Broadway @ Columbia St,0,BUS ZN
49.28616,53312,-123.118293,12681,,,,Burrard Station @ Bay 6,0,BUS ZN
49.312929,60380,-123.077751,12682,,,,Southbound Lonsdale Ave @ W 3rd St,0,BUS ZN
49.324309,60376,-123.121976,12683,,,,Westbound Marine Dr @ Capilano Rd,0,BUS ZN
49.323766,60405,-123.106585,12685,,,,Eastbound Marine Dr @ Pemberton Ave,0,BUS ZN
49.314479,60407,-123.079648,12686,,,,Eastbound W 3rd St @ Chesterfield Ave,0,BUS ZN
49.313704,60406,-123.077479,12687,,,,Westbound W 3rd St @ Lonsdale Ave,0,BUS ZN
49.305381,60437,-123.029105,12688,,,,Phibbs Exchange @ Bay 12,0,BUS ZN
49.299145,60462,-122.819247,12689,,,,Eastbound Panorama Dr @ Sandstone Cres,0,BUS ZN
49.313876,54174,-123.056468,10827,,,,Northbound Grand Blvd East @ E Keith Rd,0,BUS ZN
49.344757,61002,-123.167619,10822,,,,Southbound On Westhill Dr @ 2000 Block (Flag),0,BUS ZN
49.339827,61003,-123.168067,10823,,,,Southbound 21 St @ Ottawa Ave (Flag),0,BUS ZN
49.344317,61000,-123.172086,10820,,,,Westbound On Skilift Rd @ Folkestone Way (Flag),0,BUS ZN
49.349093,61001,-123.177404,10821,,,,Northbound On Folkestone Way @ Chippendale Rd (Flag),0,BUS ZN
49.122855,60990,-122.651312,10828,,,,Northbound 206 St @ 66 Ave,0,BUS ZN
49.126159,60987,-122.65239,10829,,,,Westbound 68 Ave @ 206 St,0,BUS ZN
49.137505,55041,-122.888277,5093,,,,Scottsdale Exchange @ Bay 2,0,BUS ZN
49.136763,55045,-122.901358,5097,,,,Northbound 116 St @ 73A Ave,0,BUS ZN
49.287432,54447,-123.125567,4497,,,,Westbound W Georgia St @ Bute St,0,BUS ZN
49.28232,58504,-123.117661,4495,,,,Westbound W Georgia St @ Granville St,0,BUS ZN
49.280921,54444,-123.115491,4494,,,,Westbound W Georgia St @ Homer St,0,BUS ZN
49.214773,52638,-122.993362,2663,,,,Eastbound Rumble St @ Nelson Ave,0,BUS ZN
49.265535,58805,-122.77606,9379,,,,Westbound Mall Access Rd @ Shaughnessy St,0,BUS ZN
49.265558,58804,-122.773711,9378,,,,Westbound Oxford Connector @ 2000 Block,0,BUS ZN
49.327118,54441,-123.138911,4491,,,,Park Royal @ Bay 2,0,BUS ZN
49.271579,58793,-122.767086,9371,,,,Northbound Oxford St @ Prairie Ave,0,BUS ZN
49.275149,58801,-122.767246,9370,,,,Southbound Oxford St @ Laurier Ave,0,BUS ZN
49.274955,58786,-122.767154,9372,,,,Northbound Oxford St @ Laurier Ave,0,BUS ZN
49.278129,58803,-122.756188,9376,,,,Southbound Coast Meridian Rd @ Lincoln Ave,0,BUS ZN
49.235129,51815,-123.055396,1829,,,,Northbound Clarendon St @ E 39 Ave,0,BUS ZN
49.23319,51814,-123.055335,1828,,,,Northbound Clarendon St @ E 41 Ave,0,BUS ZN
49.228739,51811,-123.054556,1825,,,,Northbound Elliott St @ E 46 Ave,0,BUS ZN
49.225178,51810,-123.054616,1824,,,,Northbound Elliott St @ E 49 Ave,0,BUS ZN
49.231191,51813,-123.055124,1827,,,,Northbound Clarendon St @ E 43 Ave,0,BUS ZN
49.227113,51812,-123.054592,1826,,,,Northbound Elliott St @ Waverley Ave,0,BUS ZN
49.218226,51807,-123.054997,1821,,,,Eastbound Ashburn St @ Elliott St,0,BUS ZN
49.217274,51806,-123.055257,1820,,,,Northbound Muirfield Dr @ Lynbrook Dr,0,BUS ZN
49.222238,51809,-123.054709,1823,,,,Northbound Elliott St @ E 52 Ave,0,BUS ZN
49.220497,51808,-123.0548,1822,,,,Northbound Elliott St @ E 54 Ave,0,BUS ZN
49.16795,58448,-122.961255,2411,,,,Westbound Cliveden Ave @ 1400 Block,0,BUS ZN
49.169238,52386,-122.956987,2410,,,,Westbound Cliveden Ave @ Cliveden Place,0,BUS ZN
49.164457,52389,-122.969491,2413,,,,Westbound Cliveden Ave @ Hampstead Close,0,BUS ZN
49.166551,52388,-122.964313,2412,,,,Westbound Cliveden Ave @ Eaton Way,0,BUS ZN
49.1713,54926,-122.911158,4978,,,,Southbound 112 St @ 92A Ave,0,BUS ZN
49.169169,54927,-122.91193,4979,,,,Southbound 112 St @ 91 Ave,0,BUS ZN
49.227881,52393,-122.998248,2417,,,,Eastbound Kingsway @ Sussex Ave,0,BUS ZN
49.2063,52120,-123.134764,2140,,,,Southbound Hudson St @ W 72 Ave,0,BUS ZN
49.225628,52395,-122.991139,2419,,,,Eastbound Kingsway @ Marlborough Ave,0,BUS ZN
49.226457,52394,-122.993821,2418,,,,Eastbound Kingsway @ Nelson Ave,0,BUS ZN
49.173425,54924,-122.906874,4976,,,,Southbound 114 St @ Dawson Cres,0,BUS ZN
49.171565,54925,-122.907455,4977,,,,Southbound 114 St @ 92A Ave,0,BUS ZN
49.181778,54919,-122.890406,4971,,,,Southbound Scott Rd @ 99 Ave,0,BUS ZN
49.177231,54920,-122.890965,4972,,,,Westbound 96 Ave @ Scott Rd,0,BUS ZN
49.177194,54921,-122.896846,4973,,,,Westbound 96 Ave @ 117B St,0,BUS ZN
49.31089,53241,-122.857692,3276,,,,Northbound Sunnyside Rd @ Alder Way,0,BUS ZN
49.314796,53242,-122.855634,3277,,,,Northbound Sunnyside Rd @ East Rd,0,BUS ZN
49.302877,53239,-122.874617,3274,,,,Southbound 2nd Ave @ Ioco Rd,0,BUS ZN
49.307873,53240,-122.86469,3275,,,,Eastbound Sunnyside Rd @ 2000 Block,0,BUS ZN
49.299031,53237,-122.864416,3272,,,,Westbound Ioco Rd @ April Rd,0,BUS ZN
49.303024,53238,-122.873386,3273,,,,Northbound 1st Ave @ Ioco Rd,0,BUS ZN
49.294436,53235,-122.856085,3270,,,,Westbound Ioco Rd @ Barber St,0,BUS ZN
49.296265,53236,-122.860284,3271,,,,Westbound Ioco Rd @ 1100 Block,0,BUS ZN
49.318242,53243,-122.855614,3278,,,,Northbound Sunnyside Rd @ Eaglecrest Dr,0,BUS ZN
49.1707,56418,-122.813039,6479,,,,Westbound Fraser Hwy @ 148 St,0,BUS ZN
49.28975,53284,-122.833217,3319,,,,Northbound Heritage Mountain Blvd @ Ravine Dr,0,BUS ZN
49.284992,53283,-122.828651,3318,,,,Northbound Heritage Mountain Blvd @ Ungless Way,0,BUS ZN
49.119308,55530,-122.856392,5585,,,,Northbound 132 St @ 64 Ave,0,BUS ZN
49.28477,53280,-122.8189,3315,,,,Westbound Guildford Way @ Falcon Dr,0,BUS ZN
49.225636,51970,-123.103335,1987,,,,Eastbound E 49 Ave @ Quebec St,0,BUS ZN
49.282831,53282,-122.827884,3317,,,,Northbound Ioco Rd @ Newport Dr,0,BUS ZN
49.280394,50021,-123.103799,21,,,,Eastbound E Pender St @ Carrall St,0,BUS ZN
49.108745,55525,-122.856616,5580,,,,Northbound 132 St @ Hwy 10,0,BUS ZN
49.118956,56412,-122.673949,6473,,,,Eastbound 64 Ave @ 198 St,0,BUS ZN
49.11897,56411,-122.676339,6472,,,,Eastbound 64 Ave @ 197 St,0,BUS ZN
49.110864,55270,-122.730197,5322,,,,Northbound 177B St @ 59A Ave,0,BUS ZN
49.167843,56410,-122.806304,6471,,,,Eastbound Fraser Hwy @ 150 St,0,BUS ZN
49.111364,55271,-122.723195,5323,,,,Eastbound 60 Ave @ 180 St,0,BUS ZN
49.169833,56409,-122.811446,6470,,,,Eastbound Fraser Hwy @ 148 St,0,BUS ZN
49.165047,58627,-122.798497,6477,,,,Westbound Fraser Hwy @ Fleetwood Way,0,BUS ZN
49.119098,56415,-122.674101,6476,,,,Westbound 64 Ave @ 198 St,0,BUS ZN
49.264458,50060,-123.168174,60,,,,Northbound Macdonald St @ W Broadway,0,BUS ZN
49.266074,50061,-123.168302,61,,,,Northbound Macdonald St @ W 7th Ave,0,BUS ZN
49.268707,50063,-123.168204,63,,,,Northbound Macdonald St @ W 4th Ave,0,BUS ZN
49.270381,50064,-123.168148,64,,,,Northbound Macdonald St @ W 2nd Ave,0,BUS ZN
49.272507,50069,-123.154568,69,,,,Eastbound Cornwall Ave @ Yew St,0,BUS ZN
49.118937,56413,-122.671591,6474,,,,Eastbound 64 Ave @ 19900 Block,0,BUS ZN
49.2812,50504,-123.087667,508,,,,Westbound E Hastings St @ Hawks Ave,0,BUS ZN
49.281282,50505,-123.092019,509,,,,Westbound E Hastings St @ Princess Ave,0,BUS ZN
49.281111,50502,-123.081789,506,,,,Westbound E Hastings St @ Glen Dr,0,BUS ZN
49.281155,50503,-123.085249,507,,,,Westbound E Hastings St @ Campbell Ave,0,BUS ZN
49.281378,50500,-123.074606,504,,,,Westbound E Hastings St @ McLean Dr,0,BUS ZN
49.281445,50501,-123.077888,505,,,,Westbound E Hastings St @ Clark Dr,0,BUS ZN
49.281362,50499,-123.071174,503,,,,Westbound E Hastings St @ Commercial Dr,0,BUS ZN
49.2848,50496,-123.065973,500,,,,Westbound Powell St @ Victoria Dr,0,BUS ZN
49.212765,51203,-123.065964,1212,,,,Northbound Victoria Dr @ Fraserview Dr,0,BUS ZN
49.214832,51204,-123.065913,1213,,,,Northbound Victoria Dr @ E 61 Ave,0,BUS ZN
49.210673,51202,-123.065781,1211,,,,Westbound Harrison Dr @ Victoria Dr,0,BUS ZN
49.220662,51207,-123.065738,1216,,,,Northbound Victoria Dr @ E 54 Ave,0,BUS ZN
49.29124,50629,-123.135926,635,,,,Southbound Denman St @ Robson St,0,BUS ZN
49.289924,50630,-123.137908,636,,,,Southbound Denman St @ Barclay St,0,BUS ZN
49.288522,50631,-123.140021,637,,,,Southbound Denman St @ Comox St,0,BUS ZN
49.287773,50632,-123.141166,638,,,,Southbound Denman St @ Pendrell St,0,BUS ZN
49.286705,50633,-123.141124,639,,,,Eastbound Davie St @ Denman St,0,BUS ZN
49.225458,51209,-123.065603,1218,,,,Northbound Victoria Dr @ E 49 Ave,0,BUS ZN
49.227465,51210,-123.065556,1219,,,,Northbound Victoria Dr @ Waverley Ave,0,BUS ZN
49.191911,56462,-123.12663,6523,,,,Eastbound Bridgeport Rd @ Sexsmith Rd,0,BUS ZN
49.19194,56464,-123.119918,6525,,,,Eastbound Bridgeport Rd @ Gage Rd,0,BUS ZN
49.191877,56465,-123.114305,6526,,,,Eastbound Bridgeport Rd @ No. 4 Rd,0,BUS ZN
49.268912,53830,-122.775442,3869,,,,Southbound Shaughnessy St @ Fraser Ave,0,BUS ZN
49.27075,53829,-122.77538,3868,,,,Southbound Shaughnessy St @ Prairie Ave,0,BUS ZN
49.288804,53824,-122.767205,3863,,,,Southbound Shaughnessy St @ Parkland Dr,0,BUS ZN
49.29107,53823,-122.76846,3862,,,,Southbound Shaughnessy St @ Flynn Cres,0,BUS ZN
49.29271,53822,-122.771055,3861,,,,Southbound Shaughnessy St @ David Place,0,BUS ZN
49.274164,53828,-122.775046,3867,,,,Southbound Shaughnessy St @ Dorset Ave,0,BUS ZN
49.278288,58167,-122.773254,3865,,,,Southbound Shaughnessy St @ Lincoln Ave,0,BUS ZN
49.28677,53825,-122.76846,3864,,,,Southbound Shaughnessy St @ Lodge Dr,0,BUS ZN
49.256074,57667,-122.748653,8408,,,,Westbound Lougheed Hwy @ Ottawa St,0,BUS ZN
49.006714,57498,-123.089608,7571,,,,Southbound English Bluff Rd @ 2nd Ave,0,BUS ZN
49.009289,57497,-123.089911,7570,,,,Southbound English Bluff Rd @ 4th Ave,0,BUS ZN
49.089203,57500,-123.090957,7573,,,,Eastbound River Rd @ 47A St,0,BUS ZN
49.088518,57499,-123.094879,7572,,,,Northbound 46A St @ River Rd West,0,BUS ZN
49.089191,57501,-123.088306,7574,,,,Eastbound 47A Ave @ 48B St,0,BUS ZN
49.092079,57504,-123.079682,7577,,,,Northbound Central Ave @ 4900 Block,0,BUS ZN
49.090565,57503,-123.080893,7576,,,,Northbound Central Ave @ Ladner Trunk Rd,0,BUS ZN
49.097392,57506,-123.078598,7579,,,,Northbound Ferry Rd @ Westminster Ave,0,BUS ZN
49.095377,57505,-123.077599,7578,,,,Westbound Linden Dr @ Fenton Dr,0,BUS ZN
49.031219,56281,-122.806207,6341,,,,Westbound 16 Ave @ Martin Dr,0,BUS ZN
49.320182,54469,-123.085235,4519,,,,Westbound W Keith Rd @ Forbes Ave,0,BUS ZN
49.033669,58481,-122.812097,6344,,,,Northbound 148 St @ 17 Ave,0,BUS ZN
49.329773,54109,-122.999079,4152,,,,Eastbound Berkley Ave @ Hyannis Dr,0,BUS ZN
49.328883,54110,-122.997309,4153,,,,Southbound Hyannis Dr @ Berkley Ave,0,BUS ZN
49.325862,54107,-123.004735,4150,,,,Northbound Berkley Rd @ Sechelt Dr,0,BUS ZN
49.328741,54108,-123.001717,4151,,,,Northbound Berkley Ave @ Derbyshire Place,0,BUS ZN
49.326461,54113,-123.004103,4156,,,,Westbound Sechelt Dr @ Berkley Ave,0,BUS ZN
49.323478,54114,-123.004999,4157,,,,Southbound Berkley Rd @ Byron Rd,0,BUS ZN
49.326496,54111,-122.995619,4154,,,,Westbound Sechelt Dr @ Hyannis Dr,0,BUS ZN
49.326123,54112,-123.000642,4155,,,,Westbound Sechelt Dr @ Derbyshire Way,0,BUS ZN
49.320958,54115,-123.005013,4158,,,,Southbound Berkley Rd @ Shelley Rd,0,BUS ZN
49.318082,54116,-123.004437,4159,,,,Eastbound Carnation St @ Berkley Rd,0,BUS ZN
49.031088,56103,-122.829886,6161,,,,Eastbound North Bluff Rd @ Bishop Rd,0,BUS ZN
49.322167,54465,-123.075947,4515,,,,Westbound W 15 St @ Chesterfield Ave,0,BUS ZN
49.133349,56640,-123.106644,8338,,,,Eastbound Steveston Hwy @ Southport Rd,0,BUS ZN
49.19886,55847,-122.823492,5902,,,,Westbound 108 Ave @ 144 St,0,BUS ZN
49.19889,55848,-122.828847,5903,,,,Westbound 108 Ave @ 142 St,0,BUS ZN
49.198815,55845,-122.813087,5900,,,,Westbound 108 Ave @ 148 St,0,BUS ZN
49.198828,55846,-122.818029,5901,,,,Westbound 108 Ave @ 146 St,0,BUS ZN
49.193866,55852,-122.851025,5907,,,,Southbound University Dr @ 105A Ave,0,BUS ZN
49.198936,55850,-122.840815,5905,,,,Westbound 108 Ave @ Whalley Blvd,0,BUS ZN
49.192658,55853,-122.806503,5908,,,,Southbound 150 St @ 105 Ave,0,BUS ZN
49.191485,55854,-122.789033,5909,,,,Eastbound 104 Ave @ 156 St,0,BUS ZN
49.091147,60882,-122.965068,10741,,,,Westbound Bus Access Rd @ Burns Dr,0,BUS ZN
49.262254,53449,-122.798186,3487,,,,Southbound Lougheed Hwy @ Como Lake Ave,0,BUS ZN
49.268103,53448,-122.798889,3486,,,,Southbound Lougheed Hwy @ Dewdney Trunk Rd,0,BUS ZN
49.328403,54511,-123.089478,4563,,,,Southbound Westview Dr @ W 21 St,0,BUS ZN
49.330081,54510,-123.088313,4562,,,,Southbound Westview Dr @ W 23 St,0,BUS ZN
49.333105,54509,-123.088271,4561,,,,Southbound Westview Dr @ Hwy One,0,BUS ZN
49.334862,54508,-123.088223,4560,,,,Southbound Westview Dr @ W 28 St,0,BUS ZN
49.320882,54515,-123.091428,4567,,,,Southbound Bewicke Ave @ W 14 St,0,BUS ZN
49.323806,54514,-123.091252,4566,,,,Southbound Bewicke Ave @ Larson Rd,0,BUS ZN
49.327044,54512,-123.089561,4564,,,,Southbound Westview Dr @ W 20 St,0,BUS ZN
49.3372,54517,-123.087978,4569,,,,Northbound Delbrook Ave @ W Queens Rd,0,BUS ZN
49.310742,54516,-123.082912,4568,,,,Lonsdale Quay @ Bay 8,0,BUS ZN
49.244168,58751,-122.862301,9423,,,,Southbound Marmont St @ Walls Ave,0,BUS ZN
49.240272,58730,-122.862155,9422,,,,Northbound Marmont St @ Quadling Ave,0,BUS ZN
49.238127,61609,-123.031478,11674,,,,Joyce Station @ Bay 5,0,BUS ZN
49.326637,54471,-123.128681,11676,,,,Southbound Lions Gate Bridge Onramp @ Marine Dr,0,BUS ZN
49.323931,54429,-123.105534,11678,,,,Westbound Marine Dr @ Lloyd Ave,0,BUS ZN
49.263527,61610,-122.880581,11679,,,,Eastbound Como Lake Ave @ Robinson St,0,BUS ZN
49.267662,58697,-122.73389,9352,,,,Southbound Fremont St @ Riverside Dr,0,BUS ZN
49.183668,56006,-122.812191,6064,,,,Southbound 148 St @ 100 Ave,0,BUS ZN
49.180174,56007,-122.81225,6065,,,,Southbound 148 St @ 98 Ave,0,BUS ZN
49.176413,56008,-122.812367,6066,,,,Southbound 148 St @ 96 Ave,0,BUS ZN
49.173155,56009,-122.812362,6067,,,,Southbound 148 St @ 94 Ave,0,BUS ZN
49.190964,56002,-122.806568,6060,,,,Southbound 150 St @ 104 Ave,0,BUS ZN
49.188967,61975,-122.98073,12090,,,,Eastbound North Fraser Way @ 8000 Block,0,BUS ZN
49.185885,56004,-122.80654,6062,,,,Southbound 150 St @ 101 Ave,0,BUS ZN
49.184261,56005,-122.807046,6063,,,,Westbound 100 Ave @ 150 St,0,BUS ZN
49.169991,56010,-122.812435,6068,,,,Southbound 148 St @ Fraser Hwy,0,BUS ZN
49.166192,56011,-122.812466,6069,,,,Southbound 148 St @ 90 Ave,0,BUS ZN
49.24261,52579,-123.013599,2604,,,,Southbound Patterson Ave @ Moscrop St,0,BUS ZN
49.240457,52580,-123.013564,2605,,,,Southbound Patterson Ave @ Castlewood Cres,0,BUS ZN
49.238079,52581,-123.013573,2606,,,,Southbound Patterson Ave @ Brandon St,0,BUS ZN
49.236624,52582,-123.013568,2607,,,,Southbound Patterson Ave @ Burke St,0,BUS ZN
49.241892,52575,-122.982127,2600,,,,Westbound Gilpin St @ Mahon Ave,0,BUS ZN
49.241916,52576,-122.987939,2601,,,,Westbound Gilpin St @ Gatenby Ave,0,BUS ZN
49.241534,52577,-122.995717,2602,,,,Westbound Deer Lake Parkway @ Garden Grove Dr,0,BUS ZN
49.241748,52578,-122.998659,2603,,,,Westbound Deer Lake Parkway @ Wayburne Dr,0,BUS ZN
49.235217,52583,-123.013571,2608,,,,Southbound Patterson Ave @ Bond St,0,BUS ZN
49.234071,52584,-123.013572,2609,,,,Southbound Patterson Ave @ Sardis St,0,BUS ZN
49.159552,60842,-123.018922,10781,,,,Westbound Blundell Rd @ 18300 Block,0,BUS ZN
49.114079,60973,-122.80117,10787,,,,Southbound 152 St @ 62 Ave,0,BUS ZN
49.250777,52552,-122.919356,10038,,,,Eastbound Government Rd @ Brighton Ave,0,BUS ZN
49.182568,59295,-122.559304,10035,,,,Westbound River Rd @ 23900 Block,0,BUS ZN
49.253225,58349,-122.917557,10034,,,,Westbound Lougheed Hwy @ Production Way,0,BUS ZN
49.250879,52553,-122.919712,10037,,,,Westbound Government Rd @ Brighton Ave,0,BUS ZN
49.293537,59311,-122.838479,10036,,,,Southbound Turner Creek Dr @ Heritage Mountain Blvd,0,BUS ZN
49.058148,57306,-122.476051,7379,,,,Eastbound Fraser Hwy @ 270 St,0,BUS ZN
49.058455,57305,-122.481117,7378,,,,Eastbound Fraser Hwy @ 268 St,0,BUS ZN
49.059331,57304,-122.491434,7377,,,,Eastbound Fraser Hwy @ 264 St,0,BUS ZN
49.188643,56003,-122.806529,11928,,,,Southbound 150 St @ 102A Ave,0,BUS ZN
49.2738,60108,-122.800401,12322,,,,Coquitlam Central Station @ West Coast Express,0,WCE2A
49.2738,60107,-122.800001,12321,,,,Coquitlam Central Station @ West Coast Express,0,WCE2A
49.278062,60106,-122.846595,12320,,,,Moody Centre Station @ West Coast Express,0,WCE2A
49.045743,61793,-122.714058,11920,,,,Westbound 24 Ave @ 184 St,0,BUS ZN
49.045761,61795,-122.696268,11921,,,,Westbound 24 Ave @ 190 St,0,BUS ZN
49.275952,60102,-123.118424,12329,,,,Southbound Cambie St @ Nelson St,0,BUS ZN
49.111342,61550,-122.685765,12328,,,,Westbound 60 Ave @ 194A St,0,BUS ZN
49.045637,61790,-122.723889,11924,,,,Eastbound 24 Ave @ 180 St,0,BUS ZN
49.045731,61791,-122.724831,11925,,,,Westbound 24 Ave @ 180 St,0,BUS ZN
49.185358,56914,-122.948641,11927,,,,Eastbound Ewen Ave @ Jardine St,0,BUS ZN
49.118909,60773,-122.708121,10259,,,,Westbound 64 Ave @ 186 St,0,BUS ZN
49.119036,60772,-122.702518,10258,,,,Westbound 64 Ave @ 188 St,0,BUS ZN
49.069523,58716,-122.669414,9030,,,,Northbound 200 St @ 37 Ave,0,BUS ZN
49.069776,58717,-122.669636,9031,,,,Southbound 200 St @ 37A Ave,0,BUS ZN
49.320225,58329,-122.953687,9037,,,,Southbound Deep Cove Rd @ 1400 Block,0,BUS ZN
49.19189,56951,-123.086226,7018,,,,Eastbound Bridgeport Rd @ 12400 Block,0,BUS ZN
49.192475,56952,-123.091401,7019,,,,Northbound No. 5 Rd @ Bridgeport Rd,0,BUS ZN
49.191901,56949,-123.095023,7016,,,,Eastbound Bridgeport Rd @ Olafsen Ave,0,BUS ZN
49.191861,56950,-123.090821,7017,,,,Eastbound Bridgeport Rd @ No. 5 Rd,0,BUS ZN
49.191933,56947,-123.101252,7014,,,,Eastbound Bridgeport Rd @ Shell Rd,0,BUS ZN
49.30809,58331,-123.00164,9039,,,,Eastbound Dollarton Hwy @ 2600 Block,0,BUS ZN
49.118979,60798,-122.695869,10255,,,,Eastbound 64 Ave @ 190 St,0,BUS ZN
49.191929,56946,-123.10754,7013,,,,Eastbound Bridgeport Rd @ McLennan Ave,0,BUS ZN
49.119112,60799,-122.697661,10257,,,,Westbound 64 Ave @ 190 St,0,BUS ZN
49.158596,59599,-122.668182,10256,,,,Southbound 200 St @ 86 Ave,0,BUS ZN
49.217412,50746,-123.129005,753,,,,Northbound Oak St @ W 59 Ave,0,BUS ZN
49.214711,50745,-123.129909,752,,,,Northbound Oak St @ Park Dr,0,BUS ZN
49.211074,50743,-123.130033,750,,,,Northbound Oak St @ W 67 Ave,0,BUS ZN
49.221798,50748,-123.128353,755,,,,Northbound Oak St @ W 54 Ave,0,BUS ZN
49.219518,50747,-123.128433,754,,,,Northbound Oak St @ W 57 Ave,0,BUS ZN
49.319017,58758,-122.926926,9157,,,,Southbound Belcarra Bay Rd @ Salish Rd,0,BUS ZN
49.229544,50752,-123.128098,759,,,,Northbound Oak St @ W 46 Ave,0,BUS ZN
49.226867,50751,-123.128159,758,,,,Northbound Oak St @ W 49 Ave,0,BUS ZN
49.268034,52927,-122.962229,2958,,,,Westbound Halifax St @ Yeovil Ave,0,BUS ZN
49.268037,52928,-122.965074,2959,,,,Westbound Halifax St @ Sperling Ave,0,BUS ZN
49.268018,52924,-122.953857,2955,,,,Westbound Halifax St @ Duthie Ave,0,BUS ZN
49.26802,52925,-122.956825,2956,,,,Westbound Halifax St @ Sherlock Ave,0,BUS ZN
49.268031,52926,-122.959608,2957,,,,Westbound Halifax St @ Cliff Ave,0,BUS ZN
49.26793,52919,-122.958576,2950,,,,Eastbound Halifax St @ Cliff Ave,0,BUS ZN
49.267923,52920,-122.955923,2951,,,,Eastbound Halifax St @ Sherlock Ave,0,BUS ZN
49.224765,51016,-123.15354,1025,,,,Northbound West Blvd @ W 51 Ave,0,BUS ZN
49.098401,55292,-122.658986,5345,,,,Eastbound 53 Ave @ 203 St,0,BUS ZN
49.098415,55293,-122.656018,5346,,,,Eastbound 53 Ave @ 204 St,0,BUS ZN
49.096724,55294,-122.651206,5347,,,,Eastbound 51B Ave @ 206 St,0,BUS ZN
49.10853,55288,-122.66888,5340,,,,Southbound 200 St @ Fraser Hwy,0,BUS ZN
49.21358,51011,-123.148376,1020,,,,Northbound Angus Dr @ W 64 Ave,0,BUS ZN
49.219817,51014,-123.150612,1023,,,,Northbound West Blvd @ W 57 Ave,0,BUS ZN
49.217447,51013,-123.14921,1022,,,,Northbound West Blvd @ W 60 Ave,0,BUS ZN
49.285021,53746,-122.806025,3785,,,,Westbound Guildford Way @ 2800 Block,0,BUS ZN
49.09639,55295,-122.648928,5348,,,,Eastbound 51B Ave @ 207 St,0,BUS ZN
49.096885,55296,-122.646466,5349,,,,Northbound 208 St @ 51B Ave,0,BUS ZN
49.316211,54317,-123.073505,4365,,,,Eastbound E Keith Rd @ Lonsdale Ave,0,BUS ZN
49.336462,54316,-123.074314,4364,,,,Eastbound W Queens Rd @ Chesterfield Ave,0,BUS ZN
49.313988,54319,-123.067296,4367,,,,Eastbound E Keith Rd @ St. Andrews Ave,0,BUS ZN
49.315256,54318,-123.070212,4366,,,,Eastbound E Keith Rd @ St. Georges Ave,0,BUS ZN
49.336503,54313,-123.083972,4361,,,,Eastbound W Queens Rd @ Larson Rd,0,BUS ZN
49.336512,54312,-123.08727,4360,,,,Eastbound W Queens Rd @ Westview Dr,0,BUS ZN
49.336489,54315,-123.078426,4363,,,,Eastbound W Queens Rd @ Mahon Ave,0,BUS ZN
49.336494,54314,-123.081023,4362,,,,Eastbound W Queens Rd @ Jones Ave,0,BUS ZN
49.313509,54321,-123.062739,4369,,,,Eastbound E Keith Rd @ Ridgeway Ave,0,BUS ZN
49.313534,54320,-123.065319,4368,,,,Eastbound E Keith Rd @ St. Davids Ave,0,BUS ZN
49.248583,51548,-123.008823,1560,,,,Westbound Sanderson Way @ Gilmore Way,0,BUS ZN
49.169771,58335,-122.634926,8995,,,,Northbound 212 St @ 92 Ave,0,BUS ZN
49.162673,61198,-122.844815,11078,,,,Eastbound 88 Ave @ King George Blvd,0,BUS ZN
49.268264,53075,-122.96451,3108,,,,Northbound Sperling Ave @ Halifax St,0,BUS ZN
49.270035,53076,-122.964524,3109,,,,Northbound Sperling Ave @ Winch St,0,BUS ZN
49.261977,53072,-122.964546,3105,,,,Northbound Sperling Ave @ Broadway,0,BUS ZN
49.264608,53073,-122.964544,3106,,,,Northbound Sperling Ave @ Adair St,0,BUS ZN
49.266372,53074,-122.964521,3107,,,,Northbound Sperling Ave @ Jordan Dr,0,BUS ZN
49.229258,53067,-122.967266,3100,,,,Eastbound Oakland St @ Brantford Ave,0,BUS ZN
49.239331,53068,-122.964769,3101,,,,Southbound Sperling Ave @ Canada Way,0,BUS ZN
49.240608,53069,-122.967981,3102,,,,Northbound Deer Lake Ave @ Heritage Village,0,BUS ZN
49.241855,53070,-122.97213,3103,,,,Westbound Deer Lake Ave @ Rowan Ave,0,BUS ZN
49.247657,58432,-122.89519,8672,,,,Lougheed Station @ Bay 8,0,BUS ZN
