latitude,property_type,room_type,accommodates,bedrooms,beds,bbq,tv,white_goods,bathrooms_type,bathrooms_number,bus_radius,within_radius,average_nearest_price,longitude
49.28877,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,2648400.0,-123.13182
49.25533,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1543200.0,-123.04361
49.27796,0,0,6,3.0,3.0,1.0,1.0,1.0,2,2.0,1,1,732600.0,-123.10749
49.2781,0,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,0,1,1876400.0,-123.12379
49.2655,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1342400.0,-123.0969
49.2584,1,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,2468640.0,-123.21416
49.25716,10,2,1,1.0,1.0,0.0,0.0,1.0,1,1.0,0,0,1424720.0,-123.0724
49.27845,0,0,6,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,612000.0,-123.12959
49.27295,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,1,1184380.0,-123.07359
49.28981,5,0,3,1.0,2.0,0.0,1.0,0.0,2,1.0,1,0,2690220.0,-123.13863
49.27876,9,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,1,1,1632400.0,-123.10951
49.27353,0,0,5,2.0,2.0,1.0,1.0,1.0,2,2.0,1,0,1200400.0,-123.12783
49.27889,5,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,930000.0,-123.10827
49.24715,3,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,0,0,2016760.0,-123.10489
49.28593,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,2515060.0,-123.13764
49.24438,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,650000.0,-123.04453
49.2805,0,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,1,1,735400.0,-123.10842
49.22067,10,2,2,1.0,1.0,0.0,0.0,0.0,0,1.0,1,0,2965400.0,-123.13884
49.24549,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1421480.0,-123.05949
49.27829,5,0,4,2.0,2.0,1.0,1.0,1.0,2,2.0,1,1,782400.0,-123.10716
49.23821,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,1,0,2636140.0,-123.06521
49.2641,3,0,6,2.0,3.0,1.0,1.0,1.0,2,1.0,0,0,1580860.0,-123.06007
49.2736552422483,0,0,4,2.0,2.0,1.0,1.0,1.0,2,2.5,1,0,1620800.0,-123.12862957641214
49.22338,1,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,1,0,1460780.0,-123.08978
49.28668,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,4231600.0,-123.1248
49.28937,5,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,2011200.0,-123.13816
49.27387,5,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,1422000.0,-123.1145
49.25457,3,0,4,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1569740.0,-123.09779
49.25869,1,0,3,1.0,2.0,0.0,0.0,0.0,2,1.0,0,1,1484780.0,-123.06761
49.22769,10,2,2,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0,1685640.0,-123.09166
49.28536,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,563800.0,-123.11279
49.27055,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,3886920.0,-123.18922
49.2849837,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1511840.0,-123.0275133
49.26727,11,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,1,4412720.0,-123.14131
49.2781,1,0,4,2.0,2.0,1.0,1.0,0.0,2,1.0,0,1,1227840.0,-123.08991
49.27923,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1060400.0,-123.12314
49.23802,1,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,0,3525940.0,-123.16885
49.27241,10,2,2,1.0,1.0,1.0,1.0,0.0,0,1.0,0,0,1587680.0,-123.06332
49.28059,0,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,711400.0,-123.10982
49.28228,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2291320.0,-123.08244
49.28141,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2596600.0,-123.10261
49.25208,1,0,2,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1330400.0,-123.08384
49.2804,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1213400.0,-123.12469
49.23012,10,2,2,8.0,1.0,0.0,1.0,1.0,2,6.0,0,0,4375200.0,-123.14419
49.27993,0,0,4,3.0,3.0,0.0,1.0,1.0,2,1.0,1,1,642200.0,-123.10522
49.27832,4,0,3,1.0,2.0,0.0,0.0,0.0,2,1.0,1,1,959400.0,-123.12194
49.27652,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,679600.0,-123.11044
49.27988,6,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1815600.0,-123.12065
49.27807,4,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,969200.0,-123.12173
49.2471030329904,10,2,2,1.0,1.0,1.0,0.0,1.0,0,1.0,0,0,3227960.0,-123.1165661193937
49.24855,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.5,1,0,3434800.0,-123.12028
49.24956,1,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,1,0,1819120.0,-123.08582
49.28018,0,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,835000.0,-123.10849
49.29081,5,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1372200.0,-123.04819
49.26871,7,0,4,3.0,2.0,0.0,1.0,1.0,2,1.5,0,0,1705500.0,-123.05945
49.25283,10,2,3,1.0,1.0,0.0,0.0,1.0,0,1.0,1,1,893200.0,-123.09012
49.27824,5,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,920200.0,-123.10846
49.27882,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1751200.0,-123.10927
49.29044,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,893280.0,-123.13468
49.27674,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,841200.0,-123.11664
49.24358,7,0,10,5.0,5.0,0.0,1.0,1.0,2,3.0,1,0,1551560.0,-123.05691
49.27597,0,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,910600.0,-123.12863
49.23341,3,0,4,4.0,4.0,1.0,1.0,1.0,2,1.0,1,0,1551500.0,-123.19374
49.26953,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,3293600.0,-123.18824
49.2796505,5,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,1,1,3214800.0,-123.1001372
49.27883,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,714400.0,-123.10528
49.28341,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,664000.0,-123.1071
49.27654,0,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1137640.0,-123.12541
49.23913,3,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1662380.0,-123.08451
49.25412,8,1,2,1.0,1.0,0.0,1.0,1.0,0,1.0,0,0,3009740.0,-123.1905
49.28087,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,632600.0,-123.12549
49.28843,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1190600.0,-123.12406
49.27878,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,930000.0,-123.10797
49.2673,1,0,6,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,2139580.0,-123.16752
49.28229190739526,7,0,4,2.0,2.0,1.0,1.0,1.0,2,2.5,1,1,621540.0,-123.09210373862304
49.23955,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1293700.0,-123.04397
49.27468,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,2242400.0,-123.12471
49.27949,0,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,1541800.0,-123.10868
49.25952,10,2,1,1.0,1.0,0.0,1.0,1.0,0,1.0,0,0,2453620.0,-123.20132
49.22571,7,0,6,3.0,3.0,1.0,1.0,1.0,2,2.5,1,0,1632360.0,-123.07777
49.27634,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,746460.0,-123.11305
49.25222,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1213920.0,-123.09185
49.25881,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.5,0,0,2077700.0,-123.14922
49.26563,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,0,1486400.0,-123.04365
49.27896,5,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,816800.0,-123.13227
49.28701,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,914200.0,-123.13661
49.22038,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,3189740.0,-123.11824
49.25618,3,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,0,0,2671200.0,-123.19529
49.27673,5,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1297000.0,-123.12961
49.26148,3,0,10,3.0,6.0,0.0,1.0,1.0,2,2.5,1,1,976120.0,-123.08115
49.2342,10,2,2,1.0,1.0,0.0,0.0,0.0,1,1.0,1,0,1690800.0,-123.06284
49.27497,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,643000.0,-123.1168
49.24398,8,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1944380.0,-123.09207
49.20538,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,661400.0,-123.03916
49.27837,5,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,721000.0,-123.12056
49.26749,1,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1122700.0,-123.04195
49.26606,3,0,6,3.0,5.0,1.0,1.0,1.0,2,2.5,0,1,636800.0,-123.14692
49.25985,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,2782100.0,-123.12696
49.26907,0,0,4,3.0,4.0,1.0,1.0,1.0,2,2.0,1,0,1766600.0,-123.16752
49.21619,8,2,2,1.0,1.0,0.0,0.0,0.0,1,1.0,0,1,1309320.0,-123.0864
49.2527,0,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,0,0,1226660.0,-123.062
49.24056,13,2,4,1.0,2.0,1.0,0.0,0.0,2,1.5,0,0,3233280.0,-123.16493
49.27369,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1500480.0,-123.06303
49.2786,0,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,1,0,731600.0,-123.10713
49.26775,1,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,1579400.0,-123.06862
49.27989,0,0,6,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1343800.0,-123.11838
49.26169,5,0,7,2.0,3.0,0.0,0.0,0.0,2,1.0,0,0,2153400.0,-123.11032
49.29108,1,0,8,4.0,4.0,0.0,1.0,1.0,2,2.0,0,0,2034000.0,-123.04144
49.27344,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1548740.0,-123.15098
49.2795,9,2,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1,610800.0,-123.12098
49.27745,11,2,1,1.0,1.0,0.0,0.0,1.0,1,1.0,1,1,541200.0,-123.12767
49.28006,3,0,6,3.0,5.0,0.0,1.0,1.0,2,2.5,1,0,1539700.0,-123.05409
49.27936,6,0,4,2.0,2.0,1.0,1.0,1.0,2,1.0,0,1,1212000.0,-123.11803
49.2599,5,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,749120.0,-123.10077
49.28787,0,0,5,1.0,3.0,0.0,1.0,1.0,2,1.0,1,0,905000.0,-123.12272
49.23523,1,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,3392400.0,-123.11211
49.22894,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1766760.0,-123.09289
49.22522,3,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,1400780.0,-123.06815
49.2782153,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,653400.0,-123.0992978
49.28406,5,0,2,1.0,1.0,0.0,1.0,1.0,2,2.0,0,0,585000.0,-123.12878
49.2342,5,0,2,1.0,1.0,0.0,0.0,1.0,2,1.0,0,0,1508800.0,-123.08449
49.25831,3,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,1,1683400.0,-123.06467
49.2789,8,2,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,1,1484600.0,-123.12708
49.23581,10,2,4,1.0,2.0,1.0,1.0,1.0,1,2.0,1,0,2160140.0,-123.17355
49.28014,4,0,4,1.0,3.0,0.0,1.0,1.0,2,1.0,1,1,1787600.0,-123.12108
49.25707,1,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1122400.0,-123.17826
49.25728,11,2,1,1.0,1.0,0.0,1.0,0.0,0,1.0,1,0,1649920.0,-123.15224
49.24169,10,2,1,1.0,1.0,0.0,0.0,1.0,0,1.0,0,0,2966180.0,-123.1806
49.26604,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,693000.0,-123.10004
49.23514,3,0,6,3.0,3.0,1.0,1.0,1.0,2,1.5,0,0,1843440.0,-123.10575
49.21157,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,0,0,2440420.0,-123.14541
49.2689,11,2,2,1.0,1.0,0.0,1.0,1.0,2,1.5,1,0,2164400.0,-123.15981
49.27349,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1015400.0,-123.12701
49.25356,3,0,7,3.0,3.0,1.0,1.0,0.0,2,2.5,1,0,760560.0,-123.08267
49.2307,3,0,8,4.0,4.0,0.0,1.0,1.0,2,3.0,0,0,1308600.0,-123.05101
49.23737,13,2,4,2.0,2.0,0.0,0.0,1.0,1,1.0,0,0,3863200.0,-123.1949
49.23648,10,2,2,1.0,1.0,1.0,1.0,1.0,1,2.0,0,0,3061840.0,-123.17439
49.26051,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1615600.0,-123.11124
49.276,5,0,2,2.0,1.0,1.0,1.0,1.0,2,1.0,1,1,2317120.0,-123.13207
49.25031,10,2,1,1.0,1.0,0.0,1.0,1.0,1,1.0,1,0,3005580.0,-123.1205
49.26427,3,0,8,3.0,4.0,0.0,1.0,1.0,2,2.0,1,1,3635860.0,-123.17459
49.27987,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1060400.0,-123.12306
49.27873,9,2,2,1.0,1.0,0.0,1.0,1.0,1,1.5,1,1,886600.0,-123.10688
49.26837,4,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,637200.0,-123.15531
49.26855,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2087800.0,-123.14199
49.27967,0,0,6,3.0,4.0,0.0,1.0,1.0,2,2.0,1,1,684400.0,-123.10681
49.24699,10,2,3,1.0,2.0,0.0,1.0,0.0,0,1.0,1,0,3115800.0,-123.1379
49.28436,0,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,2100600.0,-123.11689
49.26102,1,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,0,0,2426540.0,-123.20051
49.26519,8,0,6,2.0,3.0,1.0,1.0,1.0,2,2.0,1,0,1343200.0,-123.17573
49.26634,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,1171600.0,-123.15949
49.27105,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,0,0,817600.0,-123.10296
49.28649,5,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,1,1773400.0,-123.12338
49.28295,0,0,3,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,634600.0,-123.12323
49.26523,5,0,6,2.0,3.0,1.0,1.0,1.0,2,1.0,0,0,1108800.0,-123.12232
49.27966,5,0,6,3.0,3.0,0.0,1.0,1.0,2,2.0,1,1,858200.0,-123.10847
49.26922,1,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,1079420.4,-123.06617
49.2772,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,1300000.0,-123.12613
49.27888,8,2,2,1.0,1.0,0.0,1.0,1.0,0,1.0,1,1,1484600.0,-123.1272
49.28171,4,0,4,3.0,3.0,1.0,1.0,1.0,2,2.0,1,1,2126801.2,-123.10433
49.28823,8,2,2,1.0,1.0,1.0,1.0,0.0,1,1.0,1,0,3749600.0,-123.14223
49.28327,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,1555460.0,-123.10622
49.257,3,0,4,2.0,3.0,0.0,1.0,1.0,2,1.5,1,0,3371080.0,-123.17841
49.2503908,3,0,4,2.0,2.0,1.0,1.0,1.0,2,1.5,1,0,2087700.0,-123.1165117
49.21587,1,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,0,1,1786760.0,-123.12689
49.28021,0,0,5,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,721000.0,-123.10725
49.23244,10,2,1,1.0,1.0,0.0,0.0,1.0,0,1.0,1,0,2158640.0,-123.10406
49.23589442335483,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1488180.0,-123.07605636738684
49.24344439999999,10,2,2,1.0,1.0,0.0,1.0,1.0,1,1.0,0,0,1560760.0,-123.0798252
49.22287,1,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1783240.0,-123.04107
49.27945,0,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,1,1,707800.0,-123.10635
49.28098,9,2,2,1.0,1.0,0.0,1.0,0.0,0,1.0,1,1,641600.0,-123.10952
49.27816,6,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,648400.0,-123.10682
49.28513,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,673600.0,-123.13315
49.2438,2,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,2151200.0,-123.09316
49.27772,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,701400.0,-123.11118
49.28004,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1958200.0,-123.13605
49.2792,5,0,4,2.0,2.0,1.0,1.0,1.0,2,2.0,1,1,3049800.0,-123.09849
49.23276,2,0,2,1.0,1.0,0.0,0.0,0.0,2,2.0,1,0,1469320.0,-123.10358
49.27992,0,0,6,2.0,4.0,0.0,1.0,1.0,2,2.0,1,1,1378340.0,-123.12658
49.28002,5,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,894000.0,-123.11053
49.28311,5,0,2,1.0,1.0,0.0,0.0,1.0,2,1.0,0,0,811600.0,-123.13196
49.26418,3,0,3,1.0,3.0,0.0,1.0,0.0,2,1.0,1,0,984540.0,-123.18777
49.26236,11,2,2,1.0,1.0,0.0,1.0,0.0,1,1.0,1,0,2890400.0,-123.14082
49.28572,5,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,0,0,692000.0,-123.13627
49.28929,11,2,4,1.0,1.0,1.0,1.0,1.0,1,1.0,0,0,793900.0,-123.14179
49.27532,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1683360.0,-123.05847
49.28525,5,0,2,1.0,1.0,0.0,1.0,1.0,2,2.0,1,0,2997800.0,-123.12764
49.24977,13,2,2,1.0,1.0,1.0,0.0,1.0,2,1.5,0,0,2222900.0,-123.18131
49.2789066,0,0,5,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,691600.0,-123.1079972
49.28235,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,672800.0,-123.12433
49.21318,3,0,6,3.0,3.0,0.0,1.0,1.0,2,1.5,0,0,1758340.0,-123.10445
49.2814,0,0,5,3.0,4.0,0.0,1.0,1.0,2,2.0,1,1,1944280.0,-123.10832
49.28455,8,3,2,1.0,1.0,0.0,1.0,1.0,1,1.0,1,1,1321200.0,-123.10707
49.28622,8,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,1,1324280.0,-123.119
49.24829,1,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,0,1740620.0,-123.08672
49.28041,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2463200.0,-123.1249
49.27793,4,0,3,1.0,2.0,0.0,1.0,0.0,2,1.0,1,1,747000.0,-123.12065
49.26017,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,1590800.0,-123.12838
49.27564,0,0,4,2.0,2.0,1.0,1.0,1.0,2,2.0,1,1,628600.0,-123.12832
49.23108,3,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,668200.0,-123.02945
49.25351,1,0,2,1.0,3.0,0.0,1.0,0.0,2,1.0,1,1,1968660.0,-123.09036
49.26453,5,0,4,1.0,2.0,0.0,1.0,0.0,2,1.0,1,1,2565940.0,-123.10106
49.2678,11,2,2,1.0,1.0,0.0,0.0,1.0,0,1.0,1,0,1683240.0,-123.16855
49.27485,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1864200.0,-123.12004
49.27039,0,0,6,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,1876800.0,-123.11108
49.27897,5,0,2,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,556000.0,-123.12625
49.28406,5,0,3,2.0,2.0,0.0,1.0,1.0,2,2.0,0,0,585000.0,-123.12878
49.27744,3,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1613580.0,-123.05046
49.27257,3,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,0,0,1712560.0,-123.04712
49.27557,0,0,1,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,760400.0,-123.12677
49.28062,7,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,967960.0,-123.10494
49.24644,10,2,4,2.0,2.0,0.0,1.0,0.0,0,1.0,0,0,3381100.0,-123.16283
49.27514,0,0,5,2.0,2.0,0.0,1.0,1.0,2,2.0,1,0,1006200.0,-123.13356
49.27196,3,0,4,3.0,3.0,0.0,1.0,1.0,2,1.5,0,0,1362000.0,-123.06405
49.24059,1,0,6,2.0,3.0,0.0,1.0,0.0,2,1.0,1,0,1199580.0,-123.0787
49.28825,10,2,2,1.0,2.0,0.0,1.0,1.0,0,1.0,1,0,1420740.0,-123.04841
49.28052,0,0,2,1.0,1.0,0.0,1.0,0.0,2,1.0,1,1,1238200.0,-123.12454
49.2534866,3,0,2,1.0,1.0,1.0,1.0,0.0,2,1.0,1,1,2132580.0,-123.1015492
49.27306,5,0,4,2.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1962140.0,-123.15072
49.28195,4,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,1194600.0,-123.10587
49.28126,11,2,2,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,1130280.0,-123.10915
49.27398,0,0,3,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1244800.0,-123.11435
49.27627,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,2353660.0,-123.10013
49.28235,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,672800.0,-123.12427
49.26973,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,668200.0,-123.10922
49.26873,0,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2569820.0,-123.10876
49.25544,1,0,6,3.0,3.0,1.0,1.0,1.0,2,2.0,0,0,2888300.0,-123.11016
49.28731,1,0,3,1.0,2.0,0.0,1.0,0.0,2,1.0,0,0,1136980.0,-123.04954
49.27923,12,2,2,1.0,1.0,1.0,1.0,1.0,0,1.0,1,1,864600.0,-123.10751
49.27182,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,1598180.0,-123.06724
49.27936,0,0,5,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,3083140.0,-123.12872
49.28815,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,1,552640.0,-123.13616
49.27894592285156,0,0,4,2.0,3.0,0.0,1.0,1.0,2,1.0,1,1,930000.0,-123.10800170898438
49.2156,10,2,2,1.0,1.0,0.0,1.0,0.0,1,1.0,0,0,1265200.0,-123.09924
49.25558,1,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,0,0,495760.0,-123.11997
49.27908,3,0,4,2.0,2.0,1.0,1.0,1.0,2,1.0,1,1,1082160.0,-123.07132
49.27967,4,0,4,1.0,2.0,1.0,1.0,1.0,2,1.0,1,1,585800.0,-123.12047
49.25979,11,2,2,1.0,1.0,0.0,0.0,1.0,1,1.0,0,0,1546660.0,-123.11194
49.23383,8,0,4,2.0,3.0,1.0,1.0,0.0,2,1.0,1,0,1692200.0,-123.06201
49.28326,0,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,1,595800.0,-123.10104
49.279255647245066,3,0,2,1.0,1.0,0.0,0.0,1.0,2,1.0,0,1,459200.0,-123.0880571660931
49.28999,5,0,2,1.0,1.0,0.0,0.0,0.0,2,1.0,1,0,2052000.0,-123.13831
49.26558,5,0,3,2.0,2.0,1.0,1.0,1.0,2,1.0,1,1,2395200.0,-123.12842
49.26675,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,0,1,599800.0,-123.09764
49.26419,1,0,3,2.0,1.0,0.0,1.0,1.0,2,1.0,1,1,617620.0,-123.1832
49.27032,5,0,3,1.0,1.0,1.0,1.0,1.0,2,1.0,0,0,687840.0,-123.14916
49.28073,5,0,5,2.0,4.0,0.0,1.0,1.0,2,1.0,1,1,686200.0,-123.12444
49.28517,0,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,0,1,1666800.0,-123.12425
49.28059,0,0,6,2.0,3.0,0.0,1.0,1.0,2,2.0,1,1,884320.0,-123.10916
49.28004,5,0,4,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,877800.0,-123.1083
49.278575870892574,7,0,7,2.0,4.0,1.0,1.0,1.0,2,2.5,1,1,529520.0,-123.10867059473289
49.287,10,2,1,1.0,1.0,0.0,0.0,1.0,2,2.0,0,1,616000.0,-123.13204
49.26161,1,0,3,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,2864060.0,-123.10126
49.23582,1,0,6,2.0,3.0,0.0,1.0,1.0,2,1.0,1,0,2981600.0,-123.18953
49.26447,5,0,2,1.0,1.0,0.0,1.0,1.0,2,1.0,1,0,1310400.0,-123.16265
49.2316,3,0,10,5.0,5.0,1.0,1.0,1.0,2,3.5,1,0,1196580.0,-123.07642
49.281249,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,1,1881600.0,-123.0833468
49.28154,3,0,4,2.0,2.0,1.0,1.0,1.0,2,2.0,1,1,846060.0,-123.06002
49.27997,0,0,4,2.0,2.0,0.0,1.0,1.0,2,1.0,1,1,902760.0,-123.12491
49.27232,0,0,4,2.0,2.0,0.0,1.0,1.0,2,2.0,0,1,1144000.0,-123.12162
49.2664,0,0,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1,0,3149020.0,-123.09501
49.28131,5,0,3,1.0,2.0,0.0,1.0,1.0,2,1.0,1,1,2700600.0,-123.1206
